Time ch_1 ch_2 ch_3 ch_4 ch_5 ch_6 ch_7 ch_8 
1180225.631398 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180225.641176 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180225.651781 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180225.661185 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180225.672826 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180225.681342 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180225.692774 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180225.702723 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180225.712349 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180225.721627 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180225.731382 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180225.741330 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180225.751738 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180225.761567 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180225.772260 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180225.783384 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180225.791559 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180225.802305 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180225.811139 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180225.821412 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180225.831833 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180225.841331 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180225.851492 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180225.861201 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180225.871797 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180225.882709 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180225.891423 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180225.901503 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180225.911344 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180225.921207 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180225.931713 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180225.941428 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180225.951934 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180225.961294 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180225.971679 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180225.982809 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180225.992482 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.002477 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.011463 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.021856 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180226.032144 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.041256 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.051647 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.061424 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.071190 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180226.082282 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.091231 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.102181 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.111287 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.121269 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180226.132419 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.140192 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.150649 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.161627 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.171030 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180226.181854 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.190213 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.200658 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.210314 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.220322 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180226.230442 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.240786 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.250723 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.260262 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.270733 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180226.280471 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.290401 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.300627 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.310614 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.320448 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180226.330453 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.341067 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.350648 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.360703 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.370598 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180226.380697 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.390337 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.400873 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.411754 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.420768 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180226.430844 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.441518 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.450666 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.460332 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.470433 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180226.480560 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.490480 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.500804 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.510479 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.520385 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180226.530509 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.541951 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.551449 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.563455 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.571968 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180226.581786 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.591051 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.601282 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.611298 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.621178 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180226.631397 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.641221 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.651338 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.661708 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.671003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180226.681477 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.691069 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.701944 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.710929 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.721601 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180226.731361 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.741390 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.752010 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.761192 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.771075 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180226.780894 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.791540 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.801386 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.811020 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.820998 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180226.833115 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.841586 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.851565 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.861140 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.871249 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180226.881312 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.891402 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.902000 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180226.911430 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.920986 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180226.932162 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.941682 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.951975 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180226.960986 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180226.971400 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180226.981894 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180226.991348 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.001589 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.011230 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180227.020976 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180227.031589 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180227.040847 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180227.051380 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180227.061016 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180227.071360 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180227.081654 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180227.092505 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.101022 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.111212 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180227.121109 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180227.132062 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180227.141448 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180227.151637 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180227.161986 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180227.171062 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180227.181705 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180227.191331 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.201214 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.211394 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180227.221457 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180227.231155 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180227.241186 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180227.251150 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180227.262018 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180227.272091 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180227.281113 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180227.296047 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.305910 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.312812 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180227.321545 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180227.333265 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180227.341011 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180227.351497 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180227.361287 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180227.372135 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180227.381542 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180227.391447 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.402527 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.410891 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180227.421370 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180227.432841 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180227.441165 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180227.451426 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180227.461294 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180227.471740 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180227.481730 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180227.490928 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.502084 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.511561 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180227.521355 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180227.531268 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180227.541561 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180227.551743 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180227.561308 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180227.571239 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180227.582262 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180227.591526 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.601547 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.611585 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180227.621647 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180227.631375 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180227.641224 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180227.651689 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180227.662434 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180227.671947 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180227.681299 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180227.691428 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.701570 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.711820 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180227.721643 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180227.731435 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180227.741348 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180227.752745 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
1180227.761385 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180227.771440 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
1180227.781763 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180227.792008 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.801713 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 -0.951057 
1180227.811384 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 -0.587785 
1180227.821352 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 -0.000000 
1180227.831699 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 0.587785 
1180227.841377 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 0.951057 
