Time ch_1 ch_2 ch_3 ch_4 ch_5 ch_6 ch_7 ch_8 
1690443.725883 0.959712 0.039561 -0.158066 0.823122 -0.141746 0.947215 -0.508539 0.573992 
1690443.735552 0.144617 0.594308 -0.059623 -0.121417 -0.264805 -1.545460 0.172850 0.810013 
1690443.746376 0.743892 -0.095858 0.047179 -0.088764 -0.815299 1.166811 -1.828475 -0.702348 
1690443.755537 -0.746595 -1.416352 0.866778 -0.627860 1.704781 0.129468 -0.532707 -2.558699 
1690443.765625 0.023180 0.388196 0.262390 -1.284354 -1.605538 2.041917 0.260362 0.786279 
1690443.776666 -0.840604 0.412904 1.608198 -1.835055 -0.231633 0.359819 1.251958 -0.426737 
1690443.785853 -0.734514 -2.794844 -0.677943 0.819795 -0.957318 -0.100158 0.723192 -1.495842 
1690443.795566 0.623609 0.667171 0.043866 1.925295 1.056424 -0.544790 -0.661742 -0.719615 
1690443.805571 0.222020 0.293640 -0.890565 2.006618 0.425734 1.899444 0.803528 -1.062390 
1690443.814890 -1.957757 -0.210407 0.847584 1.412821 0.193754 -1.377917 0.643341 0.179391 
1690443.826286 -0.517739 -0.044487 -0.506134 -0.294649 0.588187 -1.484283 0.857346 -0.974128 
1690443.835170 1.602530 -1.083164 -0.609643 -1.079476 -0.210853 1.197300 -1.538181 0.246963 
1690443.846177 -0.014128 -0.423825 -0.913491 -1.027825 2.183293 -1.224653 -0.358939 -0.551134 
1690443.855420 -2.058701 -0.566467 -1.419131 -2.162812 0.514473 -0.830830 0.559846 0.472244 
1690443.865865 1.096096 -1.177661 0.097430 -1.256046 -0.694250 1.307293 -0.047647 0.964002 
1690443.875911 -0.280006 -0.997188 1.469034 0.716682 -0.327787 0.750851 0.757759 -0.147749 
1690443.886389 -0.183957 0.833582 0.203349 -0.158887 -0.831085 -0.026085 1.659080 1.308406 
1690443.896258 0.944433 -0.611606 -0.708659 1.113890 0.250485 -0.526900 -0.728650 0.771551 
1690443.905381 -0.750176 -1.101714 0.936868 -0.389049 -0.760693 -0.990198 -0.275943 -2.400369 
1690443.915471 -1.950993 1.890544 -0.069879 0.896756 -1.028095 1.078439 -1.457907 -1.419173 
1690443.925682 0.947213 -0.718910 -0.238002 -0.159981 -1.828033 1.999494 -0.205838 1.571664 
1690443.935017 0.755558 1.353496 0.090345 1.190179 -0.784218 0.822146 -1.262214 -1.673742 
1690443.946146 -1.021391 -0.802781 0.114633 0.877891 -0.303041 1.595031 -1.643016 -0.297289 
1690443.955185 0.287287 -1.028703 0.618945 -0.840808 -0.000194 -1.283046 -0.281199 0.716020 
1690443.965565 -0.445373 1.221855 -1.185904 0.764021 0.647437 -1.556086 0.879286 0.477554 
1690443.975877 -2.605680 1.643498 -0.417592 1.620480 0.741999 0.820189 -0.364985 -1.468462 
1690443.985747 -3.080051 -0.579492 -0.546375 -0.244564 0.333922 -1.440754 1.361876 -0.246091 
1690443.995318 1.235440 -2.151966 -3.438739 -0.673444 -0.343540 -0.368124 0.866489 0.111850 
1690444.005761 -0.264465 -0.380404 -1.184803 1.844239 -0.767733 0.614792 -1.009402 -0.794293 
1690444.015360 -1.492001 1.425988 -0.576285 0.802248 -1.944014 -1.462339 -0.681089 0.326413 
1690444.025475 0.517463 2.843560 -0.956839 -0.700334 0.137956 0.676012 0.939598 -0.663708 
1690444.035693 -1.187403 -1.321900 0.231604 -1.328140 -0.283670 0.106752 0.526040 -1.254641 
1690444.045468 -0.859110 1.416178 -0.475678 -0.691582 1.348125 1.114483 1.577020 0.176273 
1690444.055273 -0.120420 0.221473 1.059173 -1.261259 -1.120957 0.791277 -1.006458 1.076693 
1690444.065091 1.088417 1.247287 0.119372 -0.472187 0.214454 -0.153262 -1.291708 -0.240560 
1690444.075735 0.545747 1.805300 -2.181094 0.441469 0.827518 0.269218 1.125188 1.391110 
1690444.086083 -0.413875 -0.528541 0.794739 -0.013580 -0.395941 0.412357 0.351579 -0.122569 
1690444.095287 -0.164876 0.508542 0.140259 0.214962 -0.799752 -1.333787 -0.525452 0.120336 
1690444.105330 0.406715 1.040565 -0.322344 1.340539 0.186884 -1.882162 -2.019996 -0.840789 
1690444.115298 -1.176343 -0.733745 1.233777 0.021342 1.775225 0.715210 0.625691 -2.277342 
1690444.125686 -0.118455 0.297825 -0.060586 -0.705897 -1.318608 1.285113 1.004626 0.783542 
1690444.135762 -0.122668 0.789033 -1.159120 -0.148114 -2.089132 0.841596 -0.986233 0.394957 
1690444.146305 -2.082724 -0.749279 0.272176 -1.040440 -0.967548 1.108886 0.228164 -0.150115 
1690444.156517 1.089208 1.243278 0.904035 0.367315 0.824420 -0.335157 -0.302635 -0.622263 
1690444.165647 -0.157199 1.055641 -0.777863 0.936212 1.545969 -0.335207 -0.951302 -0.116557 
1690444.176320 0.043025 2.711630 -0.251961 0.619191 1.155721 1.037912 0.506482 -1.989279 
1690444.185538 -0.702339 -0.630223 2.364375 0.734882 0.578588 -2.189884 -0.636835 0.036466 
1690444.195845 -0.030042 0.170420 1.833840 1.577297 -1.096327 0.252457 -0.869621 -0.052767 
1690444.205273 -2.153374 0.861800 -1.143412 -1.097001 -0.578651 1.081894 -1.534358 0.757826 
1690444.215825 1.405806 0.670523 -1.017238 1.286524 -1.367804 -1.196071 0.796773 0.434940 
1690444.225627 -0.580592 -0.546405 -0.684678 0.418362 -0.666251 1.293818 0.193161 -0.265820 
1690444.235643 0.009292 1.235629 1.156062 -0.676017 2.022566 0.038658 0.188795 0.179552 
1690444.246258 -1.565595 0.893496 -2.848965 1.293604 0.692038 0.908397 0.247692 0.670978 
1690444.256374 -1.311965 0.114618 2.256393 0.904499 -1.977895 0.932551 1.242372 -0.489642 
1690444.265264 -0.079063 -0.240763 1.412031 0.283098 -0.638961 -1.820170 -1.182573 0.610791 
1690444.277071 -0.580092 0.136958 0.759951 -0.252346 0.255271 0.521312 -1.061404 -1.515150 
1690444.285640 1.538972 0.644035 -1.609735 1.247232 -0.380844 1.568801 -0.993928 -1.352793 
1690444.295640 -1.577123 0.747887 0.038214 0.440218 1.529980 1.064610 0.458321 -1.735796 
1690444.305302 1.442856 0.383619 1.196946 -0.744935 2.191757 0.093658 0.674378 0.267452 
1690444.315824 -3.120953 -0.534922 -0.692573 -2.866378 -0.966957 0.171895 -0.381292 -0.489357 
1690444.325977 -0.191496 -0.084612 -1.135601 -1.456898 0.788160 0.157365 1.035184 0.175012 
1690444.335665 -0.098919 -0.152141 1.431009 0.914064 1.203433 0.456927 -0.888816 -0.912016 
1690444.345478 -0.154674 0.535861 -0.234199 0.509165 -0.197177 0.251049 -0.364512 0.156583 
1690444.355275 1.077728 -1.550419 0.303662 0.945061 0.122665 -1.265070 -1.789073 -0.229036 
1690444.365478 -0.442186 -0.710977 -0.171600 -0.852909 0.709128 1.423017 0.642362 -0.497908 
1690444.377800 -0.087533 0.513232 0.140153 -2.682986 0.342602 0.181333 1.176203 -1.668979 
1690444.385576 -0.650006 -1.949482 0.796773 -1.186704 1.918015 -0.299146 -0.235070 0.543178 
1690444.395372 2.020278 -0.910831 -0.721160 0.092635 -0.568405 -1.671357 1.073170 -0.304245 
1690444.405756 -0.530161 -0.367483 -0.114536 -0.955031 -1.403762 2.068174 0.606214 0.158995 
1690444.415365 1.044831 -0.339362 -0.315948 -0.260291 0.585609 -0.374277 -0.449419 0.689944 
1690444.425943 0.705679 0.311952 -0.763212 -0.069969 -1.024750 -0.441648 -0.537997 2.425535 
1690444.435453 0.606844 0.624117 1.129396 -0.139754 -0.186086 -1.855424 0.795481 1.143068 
1690444.445965 -0.026313 -2.441637 1.376849 2.274686 0.425864 -0.053633 0.109988 -0.754872 
1690444.456688 0.769589 1.634586 0.649771 0.259505 0.269771 -1.075861 -1.069903 -0.424225 
1690444.465363 0.908168 -0.060251 -0.864709 -0.493263 -0.326173 -0.514984 -2.347218 0.304671 
1690444.475904 1.997964 0.514466 1.864966 1.488079 -1.136599 -1.353289 -0.480612 0.012872 
1690444.485985 1.138647 -0.981300 0.198082 -0.210084 0.517214 -0.145468 -0.800997 -0.156783 
1690444.495656 0.643821 -2.412015 -0.637936 -0.378604 0.741225 -1.077911 -1.274658 1.023694 
1690444.505619 0.415204 -0.047772 1.607861 -0.721922 -0.566038 -0.434296 -0.953425 0.597916 
1690444.515852 0.676173 1.294299 0.747829 -1.689731 -0.494121 0.947972 -0.386187 -0.684084 
1690444.526153 -0.790236 1.040667 0.309785 -0.469765 1.642981 -0.394428 -0.547888 0.574054 
1690444.536813 -0.424319 0.535974 -1.184012 -0.665612 -0.745508 0.299981 0.319434 -0.508972 
1690444.549566 -0.288348 -0.335751 0.139985 -0.216333 1.616362 0.002073 1.320124 -2.451493 
1690444.558965 -0.914460 0.906941 -0.132147 -1.365704 -0.812883 -0.758025 -1.412286 -0.249706 
1690444.568364 -0.410091 0.463313 -0.271676 -0.411619 -0.989877 0.893492 -0.096865 0.905537 
1690444.576154 -0.155412 0.411850 0.559689 -0.522096 1.333340 0.157938 1.289351 2.109892 
1690444.585554 -0.399340 -1.001521 0.034089 -0.198018 0.205176 1.760087 -1.469241 1.117155 
1690444.595490 0.200969 0.467555 0.682807 1.670084 0.441489 -1.410818 -1.514123 -0.980902 
1690444.605517 -0.579528 0.952384 0.908207 0.820520 0.069682 0.611530 -1.653793 -0.050676 
1690444.615437 -1.944893 -1.774405 -0.277021 -0.228705 -0.575854 0.643652 -0.782339 -0.747441 
1690444.626211 -0.784758 -1.564669 0.257012 1.273523 -0.359425 0.845339 1.663342 -2.163483 
1690444.635751 0.492613 0.795603 0.156991 0.411374 1.404859 0.879306 0.576403 -1.327869 
1690444.646109 0.562054 0.838870 1.039530 -1.109702 -0.842042 -0.499560 -2.214327 1.072284 
1690444.655524 0.029340 -0.279393 -0.320953 0.480604 0.744802 -1.687518 0.820381 -0.413469 
1690444.666729 -0.915222 -0.321219 -0.769437 -1.395601 0.911581 0.036747 -2.415091 0.306407 
1690444.676415 0.545846 1.874543 -2.725146 0.126119 2.454413 -1.338373 0.311545 0.729328 
1690444.685717 1.001381 1.531446 -1.576367 -0.475817 0.671580 -1.068980 1.624577 0.253591 
1690444.695394 -0.639802 -0.770344 -0.413101 -0.579739 0.741380 -1.205086 0.117729 0.896835 
1690444.706417 1.564909 0.532834 -0.342619 -0.123127 -0.077838 -0.337823 -0.591166 0.369117 
1690444.715185 -0.790396 1.764479 -0.213902 -0.357456 0.148071 -0.342156 0.582433 -0.776323 
1690444.726026 1.061936 -0.764681 0.435528 0.111013 0.593558 -0.628383 -0.281498 0.174094 
1690444.735577 0.459756 -0.924404 0.560430 -1.367560 1.593913 0.961764 1.777957 -0.165469 
1690444.745998 0.900166 0.417160 -1.454671 1.314591 -1.445574 -0.719968 0.446952 0.711299 
1690444.756381 0.332396 0.749822 0.866932 -2.938020 0.663101 -1.209458 0.495645 -0.627384 
1690444.765575 1.068652 1.527164 0.412221 1.193809 0.306575 1.138470 -0.177347 0.698229 
1690444.777308 -0.392307 -1.058443 -0.113546 0.963144 2.462893 -1.478125 0.872110 0.583980 
1690444.785301 -0.885509 1.129957 0.554903 -0.822045 0.367160 0.358269 -0.064362 1.162532 
1690444.795377 0.387869 -0.699909 1.363966 -0.012045 -0.503544 -0.030810 -1.538970 0.543356 
1690444.805799 0.984938 -0.598365 0.511962 0.667393 1.132105 -0.963461 0.281330 0.601151 
1690444.815339 0.795456 1.874101 -0.263413 0.819000 -0.774858 0.373379 -1.188088 0.774491 
1690444.825756 1.165747 0.917555 -0.130429 -0.474895 0.671744 -1.101671 -0.388766 -0.391594 
1690444.835375 -0.678834 1.335171 -1.008516 -1.616423 -1.212561 -0.899748 2.409304 -0.356983 
1690444.845976 1.100266 -1.032349 -0.446298 -0.346990 -0.678380 -1.672835 0.921177 0.293342 
1690444.856789 0.197134 1.369901 -0.992253 -0.912286 -0.543119 -1.400680 -0.347042 -0.010940 
1690444.865861 -0.693427 1.491947 -0.671370 0.471596 1.388641 0.650404 1.997633 0.305544 
1690444.876131 1.211271 0.252758 -0.384263 0.547877 0.696761 -0.947058 -0.329536 3.476720 
1690444.885780 0.453470 1.134990 1.341748 0.637530 0.495028 -1.721049 -0.249538 0.729944 
1690444.896482 -0.379199 1.451742 -0.518315 -0.095074 -0.104722 -0.504937 -0.427924 1.168671 
1690444.905568 -0.978031 -0.497213 1.011177 -0.384895 0.609974 -0.876400 0.734717 0.668623 
1690444.915512 -0.819140 -0.859211 0.133713 0.596271 -1.482419 0.819459 -0.927080 -0.814664 
1690444.927394 -1.860762 -0.033798 -0.833268 -0.555433 -0.065414 -0.302459 -0.594893 -0.069253 
1690444.936403 0.813893 -0.770059 0.893402 1.255344 -0.796870 1.134920 0.350477 -1.167166 
1690444.946537 0.419279 0.970130 -0.178599 0.283981 -1.294002 0.781553 -0.420745 0.935204 
1690444.956795 0.290646 0.629905 1.247099 -1.601429 -0.324486 1.276749 -1.134371 1.021015 
1690444.965803 0.101637 -0.058917 0.665465 0.208982 -0.495039 -0.027136 -0.287266 -1.264992 
1690444.976584 0.335953 1.230461 2.181404 -0.672502 0.072927 -2.089818 -0.151011 2.792163 
1690444.985957 -0.313912 -0.205510 0.255252 -0.465878 -1.731154 0.804016 0.619847 -0.047905 
1690444.995397 -0.197655 1.719251 0.664073 0.504236 0.498700 -0.089903 -0.096050 -0.364861 
1690445.006112 -0.008284 -0.191375 0.234505 -1.585439 -0.229702 1.056674 -1.169894 -0.996680 
1690445.015533 1.258884 0.924723 -0.866405 0.122503 0.224928 -1.812960 -1.129913 -0.587876 
1690445.026186 0.438830 0.785797 0.371038 0.139404 0.148380 -0.753170 0.189976 -1.001412 
1690445.035152 0.071800 -0.816050 -1.474437 1.382237 0.820142 -0.263515 -2.107869 0.792558 
1690445.046657 -1.687072 -0.192141 -0.790299 -1.423480 0.416103 -1.451926 -0.669058 -0.965694 
1690445.055295 0.378752 -0.773210 1.077877 0.271223 1.343422 -0.276850 -1.139736 0.357143 
1690445.066031 -0.193505 0.013374 0.269380 1.704881 -2.328294 0.715365 1.060808 -1.310555 
1690445.077348 0.606756 -0.856917 2.392055 0.975871 0.262225 1.757091 -0.635975 0.985589 
1690445.086067 -1.411710 -0.195712 0.101884 1.161901 -0.044268 -0.614941 0.454733 0.094266 
1690445.095808 -0.050221 -0.415218 -1.413628 -2.233971 0.967892 -0.123690 0.881220 0.481262 
1690445.105807 -1.740491 0.207627 1.159438 -0.148024 2.268276 1.477697 1.530759 -0.181531 
1690445.116280 0.750209 -0.163282 -0.617921 -0.322264 1.122775 -0.387724 0.187628 -1.472481 
1690445.126106 1.061998 0.471101 0.800766 -0.084354 0.185500 0.972830 0.212173 1.375210 
1690445.136104 -1.185980 -0.944137 -0.621744 0.952149 -0.465665 0.023802 0.305313 -1.416432 
1690445.146009 -0.914565 0.150354 0.847465 -1.293783 -1.243908 -1.032482 1.717076 -0.413849 
1690445.155498 -0.682020 -0.301369 0.317063 0.594364 1.233716 0.105617 -0.814947 1.017133 
1690445.165571 1.648101 0.132770 -0.771437 0.390094 -0.882720 -1.975025 -0.934659 1.015318 
1690445.176508 -0.478351 -0.356978 -0.084594 -0.293430 -1.394201 1.955440 1.352830 -0.138122 
1690445.185889 -0.112803 0.040143 0.008721 0.543268 -0.309907 -0.047590 0.142679 0.445144 
1690445.196574 0.325897 0.069352 0.170500 -0.707481 0.990439 0.815395 0.868807 -0.358605 
1690445.205819 1.065967 -1.732407 0.042254 -0.100089 0.764643 1.666376 1.568158 -0.244341 
1690445.215393 0.922394 -0.976265 -0.709867 0.527350 0.305302 1.878587 -0.758830 -0.245342 
1690445.225061 0.826549 -1.714970 1.227812 0.780580 -0.541570 0.418427 1.041517 0.457097 
1690445.234393 0.302350 0.789718 -0.503225 0.331631 0.046558 1.879791 -1.084971 1.428170 
1690445.245076 -0.718608 -0.152647 -1.719596 0.031698 2.246086 0.181637 -2.153191 0.766932 
1690445.254986 0.294680 0.947370 -0.603492 1.633651 -0.759768 -1.261821 1.556511 -0.817935 
1690445.265661 -0.857758 -0.142716 1.111682 -1.253639 -0.141947 -3.017511 1.716101 0.000349 
1690445.275361 -0.263370 -0.668557 -2.810312 1.450830 0.969218 0.322049 0.694627 -2.048469 
1690445.285772 0.386664 -0.676505 -0.497300 -0.718761 0.221118 -1.026351 -0.201423 0.144557 
1690445.294929 -0.012410 2.268592 -0.521482 -1.380166 2.125060 0.307674 1.955318 0.402039 
1690445.304473 1.595083 1.424551 0.338064 -0.124647 -1.093996 0.492102 -1.019322 -0.951820 
1690445.315204 0.124798 0.924665 -0.968874 -1.801443 -0.920007 -0.165334 -2.541618 -0.959005 
1690445.325149 -0.480513 -0.350825 0.775198 2.359731 -0.527375 0.096201 -0.457489 0.972978 
1690445.336162 1.312932 -0.150848 0.265634 0.366739 0.324765 -0.117194 0.122112 -0.431683 
1690445.346630 0.859638 -0.660893 1.278411 -0.413865 -0.637745 2.118537 0.575117 0.355531 
1690445.355841 -0.894927 0.948611 0.368468 1.046798 0.130596 -1.207762 0.842718 1.150334 
1690445.364730 -2.565464 -0.222417 0.111037 -0.793758 0.367690 -1.580811 -0.559731 0.294133 
1690445.375192 -0.168753 0.032880 0.038442 1.111268 -0.722847 -0.645661 0.403633 0.229796 
1690445.385166 -0.973837 0.300383 -0.637307 1.088926 0.790107 -1.704173 -0.473135 -0.388863 
1690445.394749 1.252517 -0.815197 0.081112 -0.172622 0.518074 0.936540 -1.323076 0.659259 
1690445.404624 1.366040 1.031450 -0.254932 -1.527122 -0.763076 0.333040 0.260781 0.394699 
1690445.414820 -0.674961 -1.701563 0.452458 0.044352 -0.643795 0.568840 1.113601 -0.274074 
1690445.424790 0.752586 -2.343658 0.619949 0.816693 -1.425745 -0.563700 0.374143 1.271362 
1690445.434912 0.870673 -0.757484 -0.654994 -0.338193 0.604899 0.502646 0.190412 -1.297716 
1690445.445649 -0.360854 1.124442 0.548320 2.453555 0.606240 -1.711911 0.993490 -0.074734 
1690445.454482 -0.225970 -0.785851 -0.308960 -0.147351 0.395765 -1.493964 -0.336235 -1.529781 
1690445.465312 0.723401 -0.119277 -0.191761 -0.315812 -0.196355 -0.521656 2.127555 -0.017189 
1690445.475384 -0.413396 0.613689 0.241989 -1.449929 -1.605332 -0.761613 0.033444 1.202639 
1690445.485239 -0.605851 -0.139392 -0.729925 0.415937 -0.616461 0.516296 -1.345637 0.374576 
1690445.494663 -1.097458 0.411326 -0.018811 -0.475884 -0.581013 -0.928261 -0.117172 -1.677107 
1690445.504536 -1.778812 -1.870386 1.326631 0.725916 1.518863 0.341384 0.698799 0.964830 
1690445.516158 0.785311 1.214143 0.057856 0.702928 -0.969567 0.353778 -0.463943 0.265251 
1690445.526825 -1.215222 0.266548 -0.211073 -1.079554 0.785137 -2.620564 0.776032 1.364853 
1690445.534330 -0.050294 -0.889397 -1.093016 -0.157819 0.696657 1.807958 -0.704822 0.510523 
1690445.545009 0.094203 -0.946561 -0.953546 -0.478467 1.756645 0.121628 -0.387510 -0.590962 
1690445.554524 -0.218925 0.698643 -0.508415 1.931524 -0.561098 -0.350762 0.435441 -0.558802 
1690445.564827 -0.238779 1.471703 1.058265 2.907492 0.481321 -0.291250 -0.966792 -0.361649 
1690445.575303 1.040092 0.175733 -0.556071 -0.932626 -0.388172 0.032259 0.006995 0.304018 
1690445.585393 -0.221685 1.160406 1.326480 -0.069373 -0.579130 -1.812163 0.711798 -0.999739 
1690445.595308 -1.191314 -2.642704 -0.385846 0.651654 -0.409287 0.291383 -0.686101 -0.104369 
1690445.605043 0.379986 0.796420 1.859738 -0.451998 -1.281801 -0.579428 1.632313 1.155690 
1690445.614656 -1.894929 0.937631 -1.284776 0.651631 0.474296 -0.230126 -0.753282 0.685820 
1690445.624726 0.619160 -0.465990 -0.371134 0.965985 -0.947005 1.176619 1.507804 -0.188504 
1690445.634733 -1.030234 -1.128646 1.130919 1.261662 -0.936308 0.906835 0.557204 -0.501585 
1690445.644889 0.281008 -1.728742 0.203610 -1.868288 -0.806655 1.770673 0.935341 -1.224075 
1690445.654601 -1.236183 -0.359930 2.341872 1.118900 -0.141049 -0.122083 -2.385016 0.938115 
1690445.665287 0.344019 1.085616 -0.839746 -0.212059 -0.077427 -1.336419 2.052174 -0.300861 
1690445.675309 -1.095108 -1.796464 1.223647 1.179053 -1.909652 0.167673 -0.681583 -0.510816 
1690445.685215 1.679272 0.270450 -0.641369 -0.976226 0.787987 0.113549 1.173182 1.322737 
1690445.694740 1.141324 -2.328875 0.283896 0.413231 1.196812 2.173414 0.715335 -0.980809 
1690445.704918 1.858160 0.582469 -0.128819 0.227728 -0.147933 0.822185 0.780260 0.872294 
1690445.714656 -0.852189 0.538081 0.383018 0.376972 -0.129663 0.699232 0.576016 -0.607336 
1690445.725206 -0.572623 -0.268105 0.100192 -0.806743 1.716036 0.655139 1.832589 -0.532957 
1690445.734827 -1.136683 -0.046801 0.624099 -1.722737 0.318772 0.101844 0.511673 0.909843 
1690445.745206 0.123428 -1.097605 -0.144366 1.325888 -1.469810 -0.203339 0.287064 -3.733355 
1690445.755636 0.969362 0.995104 -0.049940 -0.285201 1.428480 0.097741 -1.398866 0.817634 
1690445.767097 -0.527344 1.387789 -0.478068 0.742396 -0.072043 -1.496596 0.131689 0.422985 
1690445.778528 0.443131 0.528984 -0.207034 -1.368657 0.235964 -0.888408 0.905169 -0.326127 
1690445.788064 -0.992749 -0.563024 0.995909 -0.314026 0.082608 -0.267896 -0.054356 -0.149758 
1690445.796231 -0.433439 1.393822 0.540014 0.605573 1.306230 0.870917 -0.331271 0.948062 
1690445.805159 -0.524579 0.847241 -0.002467 0.021263 -0.752647 0.467266 -1.593906 0.406463 
1690445.816115 0.708338 0.544714 -0.170012 -0.039658 -0.239424 -0.648037 0.677229 0.888701 
1690445.824780 0.919851 -0.311960 0.253564 -0.085335 0.138774 -0.262389 -0.409366 -1.416151 
1690445.835026 0.248869 -0.146351 0.493926 -0.334216 0.319302 -1.291547 -0.167656 0.560323 
1690445.846098 0.983377 -0.011942 -0.296423 -0.303955 0.401025 2.358177 1.192990 -0.399490 
1690445.855956 0.819128 1.301513 -1.882640 1.021287 -0.349489 1.655347 -0.107560 0.673580 
1690445.864973 -0.257941 0.958935 0.987797 0.266330 0.447562 -0.532621 0.334263 -0.290443 
1690445.875784 -1.134173 -1.472543 -0.093686 0.802030 -1.839297 -0.365752 -1.033077 -0.529669 
1690445.886248 0.980003 -0.074792 0.068196 0.444913 0.356121 0.341753 1.601766 0.250299 
1690445.895435 0.717109 0.321152 -2.150403 -1.311061 -0.576896 0.740713 0.635922 0.546156 
1690445.904931 -2.353481 0.504204 0.475746 0.285070 0.430657 0.203858 -0.936680 0.285116 
1690445.914635 0.653970 0.411459 -2.565136 -1.059946 0.494016 -0.084956 -1.232844 0.452146 
1690445.924938 -0.126684 -0.030829 0.021549 -1.255273 -0.039013 0.293527 1.158388 0.030790 
1690445.934567 0.442871 0.077340 0.302930 1.153619 0.125832 0.249438 -0.344079 -0.494018 
